barometer_data.timeStamp_barometer,has_barometer_data,barometer_data.temperature,barometer_data.altitude,barometer_data.pressure
201271210,1,32.95,3362.26,696.01
201273819,1,32.95,3351.46,696.85
201276428,1,32.95,3345.04,697.35
201279037,1,32.95,3346.19,697.26
201281646,1,32.95,3347.61,697.15
201284255,1,32.95,3344.52,697.39
201286864,1,32.95,3340.8,697.68
201289473,1,32.95,3341.7,697.61
201293354,1,32.94,3339.54,697.77
201295964,1,32.93,3337.25,697.94
201298573,1,32.94,3334.66,698.15
201301182,1,32.94,3332.74,698.3
201303791,1,32.94,3331.46,698.4
201306400,1,32.94,3329.53,698.55
201309009,1,32.94,3328.25,698.65
201311618,1,32.94,3327.48,698.71
201314227,1,32.95,3326.57,698.79
201316836,1,32.95,3325.54,698.87
201319445,1,32.95,3324.77,698.93
201322054,1,32.95,3323.75,699.01
201324663,1,32.95,3322.85,699.08
201327272,1,32.95,3321.57,699.18
201329881,1,32.95,3321.19,699.21
201333768,1,32.93,3319.69,699.31
201336377,1,32.93,3320.58,699.24
201338986,1,32.93,3321.35,699.18
201341595,1,32.94,3321.59,699.17
201344204,1,32.94,3321.97,699.14
201346813,1,32.94,3321.2,699.2
201349422,1,32.94,3321.85,699.15
201352031,1,32.94,3320.69,699.24
201354640,1,32.94,3319.8,699.31
201357249,1,32.95,3318.88,699.39
201359858,1,32.95,3320.93,699.23
201362467,1,32.95,3320.03,699.3
201365076,1,32.95,3319.52,699.34
201367685,1,32.95,3317.6,699.49
201370294,1,32.95,3317.34,699.51
201374181,1,32.93,3320.58,699.24
201376790,1,32.93,3320.2,699.27
201379399,1,32.94,3316.6,699.56
201382008,1,32.93,3318.28,699.42
201384617,1,32.94,3330.81,698.45
201387219,1,32.94,3323.51,699.02
201389828,1,32.94,3333.12,698.27
201392437,1,32.95,3328.1,698.67
201395046,1,32.95,3329.64,698.55
201397655,1,32.95,3325.03,698.91
201400264,1,32.95,3322.85,699.08
201402873,1,32.95,3322.85,699.08
201405482,1,32.95,3322.98,699.07
201408091,1,32.95,3324.52,698.95
201410700,1,32.95,3325.54,698.87
201414587,1,32.93,3322.89,699.06
201417196,1,32.93,3324.81,698.91
201419805,1,32.94,3324.41,698.95
201422414,1,32.94,3325.17,698.89
201425023,1,32.94,3326.07,698.82
201427632,1,32.94,3328.25,698.65
201430241,1,32.94,3324.53,698.94
201432850,1,32.94,3324.02,698.98
201435459,1,32.95,3317.98,699.46
201438068,1,32.95,3320.03,699.3
201440677,1,32.95,3315.68,699.64
201443286,1,32.95,3315.94,699.62
201445895,1,32.95,3310.18,700.07
201448504,1,32.95,3303.91,700.56
201451113,1,32.95,3299.82,700.88
201455018,1,32.93,3293.86,701.33
201457628,1,32.93,3287.22,701.85
201460237,1,32.94,3284.78,702.05
201462846,1,32.94,3284.52,702.07
201465455,1,32.94,3282.61,702.22
201468064,1,32.94,3281.21,702.33
201470673,1,32.94,3280.06,702.42
201473282,1,32.94,3279.93,702.43
201475891,1,32.94,3278.92,702.51
201478500,1,32.94,3277.0,702.66
201481109,1,32.94,3275.86,702.75
201483718,1,32.95,3274.56,702.86
201486327,1,32.95,3274.94,702.83
201488936,1,32.95,3275.2,702.81
201491545,1,32.95,3275.58,702.78
201495432,1,32.93,3276.26,702.71
201498153,1,32.93,3275.24,702.79
201500763,1,32.93,3272.95,702.97
201503372,1,32.93,3274.6,702.84
201505981,1,32.94,3273.82,702.91
201508590,1,32.94,3272.67,703.0
201511199,1,32.94,3269.74,703.23
201513808,1,32.94,3269.74,703.23
201516417,1,32.94,3266.94,703.45
201519026,1,32.94,3267.45,703.41
201521635,1,32.94,3264.91,703.61
201524244,1,32.95,3267.81,703.39
201526853,1,32.95,3267.43,703.42
201529462,1,32.95,3271.89,703.07
201532071,1,32.95,3274.18,702.89
201535954,1,32.93,3278.55,702.53
201538564,1,32.93,3281.1,702.33
201541174,1,32.93,3280.21,702.4
201543783,1,32.94,3282.61,702.22
201546392,1,32.94,3278.15,702.57
201549001,1,32.94,3278.02,702.58
201551610,1,32.94,3274.07,702.89
201554219,1,32.94,3271.65,703.08
201556828,1,32.94,3269.49,703.25
201559437,1,32.95,3280.93,702.36
201562046,1,32.95,3278.26,702.57
201564655,1,32.95,3267.3,703.43
201567264,1,32.95,3267.05,703.45
201569873,1,32.95,3265.65,703.56
201572482,1,32.95,3264.38,703.66
201576368,1,32.93,3262.64,703.78
201578977,1,32.93,3262.89,703.76
201581586,1,32.94,3257.15,704.22
201584195,1,32.94,3258.04,704.15
201586804,1,32.94,3264.65,703.63
201589413,1,32.94,3262.87,703.77
201592022,1,32.94,3258.8,704.09
201594631,1,32.95,3257.89,704.17
201597240,1,32.95,3259.41,704.05
201599849,1,32.95,3259.41,704.05
201602458,1,32.95,3258.52,704.12
201605067,1,32.95,3255.22,704.38
201607676,1,32.95,3256.49,704.28
201610285,1,32.95,3255.73,704.34
201612894,1,32.95,3252.8,704.57
201616781,1,32.93,3249.29,704.83
201619390,1,32.93,3251.57,704.65
201621999,1,32.93,3249.79,704.79
201624608,1,32.94,3252.7,704.57
201627217,1,32.94,3251.55,704.66
201629826,1,32.94,3256.89,704.24
201632435,1,32.94,3264.4,703.65
201635044,1,32.94,3264.78,703.62
201637653,1,32.94,3266.43,703.49
201640262,1,32.94,3257.02,704.23
201642871,1,32.94,3259.56,704.03
201645480,1,32.94,3252.82,704.56
201648089,1,32.94,3253.84,704.48
201650698,1,32.95,3252.42,704.6
201653307,1,32.95,3250.39,704.76
201657194,1,32.93,3245.73,705.11
201659805,1,32.93,3240.65,705.51
201662415,1,32.93,3244.59,705.2
201665024,1,32.93,3244.21,705.23
201667633,1,32.94,3246.73,705.04
201670242,1,32.94,3245.33,705.15
201672851,1,32.94,3249.27,704.84
201675460,1,32.94,3255.11,704.38
201678069,1,32.94,3253.97,704.47
201680678,1,32.94,3253.33,704.52
201683287,1,32.94,3235.43,705.93
201685895,1,32.94,3231.5,706.24
201688504,1,32.94,3235.05,705.96
201691113,1,32.94,3225.41,706.72
201693722,1,32.94,3223.64,706.86
201697610,1,32.93,3220.11,707.13
201700219,1,32.93,3216.06,707.45
201702828,1,32.93,3217.08,707.37
201705437,1,32.93,3214.92,707.54
201708046,1,32.93,3209.99,707.93
201710655,1,32.93,3212.77,707.71
201713264,1,32.93,3214.17,707.6
201715873,1,32.94,3205.16,708.32
201718482,1,32.94,3205.67,708.28
201721091,1,32.94,3202.64,708.52
201723700,1,32.94,3201.12,708.64
201726309,1,32.94,3203.27,708.47
201728918,1,32.94,3201.25,708.63
201731527,1,32.94,3198.47,708.85
201734136,1,32.94,3197.58,708.92
201738022,1,32.92,3196.24,709.01
201740631,1,32.92,3196.36,709.0
201743240,1,32.93,3195.33,709.09
201745849,1,32.93,3193.56,709.23
201748458,1,32.93,3192.81,709.29
201751067,1,32.93,3191.42,709.4
201753676,1,32.93,3190.41,709.48
201756285,1,32.93,3189.4,709.56
201758894,1,32.93,3188.89,709.6
201761503,1,32.94,3187.1,709.75
201764112,1,32.94,3186.22,709.82
201766721,1,32.94,3184.58,709.95
201769330,1,32.94,3182.94,710.08
201771939,1,32.94,3182.18,710.14
201774548,1,32.94,3181.43,710.2
201778437,1,32.92,3180.59,710.25
201781047,1,32.92,3179.46,710.34
201783656,1,32.92,3178.57,710.41
201786265,1,32.93,3177.8,710.48
201789390,1,32.92,3177.82,710.47
201791999,1,32.92,3176.43,710.58
201794608,1,32.92,3175.05,710.69
201797217,1,32.93,3173.89,710.79
201799826,1,32.93,3172.38,710.91
201802435,1,32.93,3170.99,711.02
201805044,1,32.93,3170.74,711.04
201807653,1,32.93,3169.86,711.11
201811753,1,32.91,3168.39,711.21
201814362,1,32.91,3167.26,711.3
201819348,1,32.88,3165.44,711.42
201821957,1,32.88,3164.56,711.49
201824566,1,32.89,3163.78,711.56
201827175,1,32.9,3163.26,711.61
201829784,1,32.9,3162.63,711.66
201832393,1,32.9,3162.37,711.68
201835002,1,32.91,3161.35,711.77
201837619,1,32.91,3160.47,711.84
201840228,1,32.91,3159.46,711.92
201842837,1,32.91,3158.7,711.98
201845446,1,32.92,3158.31,712.02
201848055,1,32.92,3157.55,712.08
201850664,1,32.92,3157.17,712.11
201853273,1,32.92,3156.42,712.17
201855882,1,32.92,3155.66,712.23
201859953,1,32.91,3153.93,712.36
201862563,1,32.91,3152.8,712.45
201865173,1,32.91,3151.54,712.55
201867782,1,32.91,3150.91,712.6
201870391,1,32.91,3150.03,712.67
201873000,1,32.92,3148.75,712.78
201875609,1,32.92,3148.0,712.84
201878218,1,32.92,3147.5,712.88
201880827,1,32.92,3146.11,712.99
201883436,1,32.92,3145.61,713.03
201886045,1,32.92,3144.61,713.11
201888654,1,32.93,3143.83,713.18
201891263,1,32.93,3143.08,713.24
201893872,1,32.93,3142.2,713.31
201896481,1,32.93,3141.2,713.39
201900369,1,32.91,3139.99,713.47
201902979,1,32.91,3138.73,713.57
201905588,1,32.91,3138.1,713.62
201908198,1,32.92,3137.45,713.68
201910807,1,32.92,3136.95,713.72
201913416,1,32.92,3135.7,713.82
201916025,1,32.92,3135.32,713.85
201918634,1,32.92,3134.07,713.95
201921243,1,32.93,3133.42,714.01
201923852,1,32.93,3132.79,714.06
201926461,1,32.92,3132.06,714.11
201929069,1,32.93,3131.54,714.16
201931678,1,32.93,3130.28,714.26
201934287,1,32.93,3129.53,714.32
201936896,1,32.93,3128.4,714.41
201940784,1,32.91,3127.07,714.5
201943394,1,32.91,3126.07,714.58
201946451,1,32.91,3124.94,714.67
201949060,1,32.91,3123.81,714.76
201951669,1,32.91,3123.06,714.82
201954278,1,32.92,3122.16,714.9
201956887,1,32.92,3121.53,714.95
201959496,1,32.92,3120.66,715.02
201962105,1,32.92,3119.91,715.08
201964714,1,32.92,3118.91,715.16
201967323,1,32.92,3118.4,715.2
201969932,1,32.93,3117.76,715.26
201972541,1,32.92,3117.03,715.31
201975150,1,32.93,3116.25,715.38
201977759,1,32.93,3115.5,715.44
201981636,1,32.91,3114.3,715.52
201984247,1,32.91,3113.8,715.56
201986856,1,32.91,3113.55,715.58
201989465,1,32.91,3112.92,715.63
201992074,1,32.92,3112.52,715.67
201994683,1,32.92,3111.77,715.73
201997292,1,32.92,3111.15,715.78
201999901,1,32.92,3109.9,715.88
202002510,1,32.92,3109.4,715.92
202005119,1,32.92,3108.65,715.98
202007728,1,32.93,3107.75,716.06
202010337,1,32.92,3106.89,716.12
202012946,1,32.93,3106.5,716.16
202015555,1,32.93,3104.75,716.3
202018164,1,32.93,3104.25,716.34
202022050,1,32.91,3102.29,716.48
202024660,1,32.91,3101.92,716.51
202027269,1,32.91,3101.04,716.58
202029878,1,32.92,3100.15,716.66
202032487,1,32.92,3098.52,716.79
202035096,1,32.92,3097.52,716.87
202037705,1,32.92,3096.77,716.93
202040314,1,32.92,3095.65,717.02
202042923,1,32.92,3094.4,717.12
202045532,1,32.92,3093.28,717.21
202048141,1,32.92,3092.03,717.31
202050750,1,32.92,3091.15,717.38
202053359,1,32.92,3089.91,717.48
202055968,1,32.92,3089.91,717.48
202058577,1,32.92,3087.66,717.66
202062464,1,32.9,3087.21,717.68
202065075,1,32.9,3085.96,717.78
202067685,1,32.91,3085.06,717.86
202070294,1,32.91,3084.44,717.91
202072903,1,32.91,3083.82,717.96
202075512,1,32.91,3084.32,717.92
202078121,1,32.91,3084.69,717.89
202080730,1,32.91,3085.44,717.83
202083339,1,32.91,3086.44,717.75
202085948,1,32.92,3089.03,717.55
202088557,1,32.92,3087.41,717.68
202091166,1,32.92,3086.04,717.79
202093775,1,32.92,3083.05,718.03
202096384,1,32.92,3081.3,718.17
202098993,1,32.92,3082.3,718.09
202102879,1,32.9,3079.73,718.28
202105488,1,32.9,3081.35,718.15
202108097,1,32.9,3093.07,717.21
202110706,1,32.9,3107.44,716.06
202113315,1,32.91,3115.55,715.42
202115924,1,32.91,3107.92,716.03
202118533,1,32.91,3099.67,716.69
202121142,1,32.91,3098.17,716.81
202123751,1,32.91,3105.04,716.26
202126360,1,32.91,3113.42,715.59
202128969,1,32.91,3113.3,715.6
202131578,1,32.91,3113.05,715.62
202134187,1,32.91,3100.04,716.66
202136796,1,32.91,3097.42,716.87
202139405,1,32.91,3084.44,717.91
202143299,1,32.89,3086.98,717.69
202145908,1,32.89,3086.23,717.75
202148517,1,32.9,3095.2,717.04
202151126,1,32.9,3095.82,716.99
202153735,1,32.9,3097.07,716.89
202156344,1,32.9,3099.19,716.72
202158953,1,32.9,3097.82,716.83
202161562,1,32.9,3098.19,716.8
202164171,1,32.9,3095.07,717.05
202166780,1,32.9,3082.47,718.06
202169389,1,32.9,3074.12,718.73
202171998,1,32.9,3081.72,718.12
202174607,1,32.9,3073.5,718.78
202177216,1,32.9,3070.01,719.06
202179825,1,32.9,3066.52,719.34
202183730,1,32.88,3062.72,719.63
202186339,1,32.88,3056.12,720.16
202188948,1,32.88,3057.37,720.06
202191557,1,32.88,3054.88,720.26
202194166,1,32.89,3056.35,720.15
202196775,1,32.89,3053.74,720.36
202199384,1,32.89,3054.11,720.33
202201993,1,32.89,3060.45,719.82
202204602,1,32.89,3060.83,719.79
202207211,1,32.89,3057.34,720.07
202209820,1,32.89,3058.71,719.96
202212429,1,32.89,3063.19,719.6
202215038,1,32.89,3063.44,719.58
202217647,1,32.89,3060.08,719.85
202220256,1,32.89,3060.58,719.81
202224144,1,32.87,3059.51,719.88
202226754,1,32.87,3058.39,719.97
202229363,1,32.88,3055.01,720.25
202231972,1,32.88,3056.62,720.12
202234581,1,32.88,3053.64,720.36
202237190,1,32.88,3049.54,720.69
202239799,1,32.88,3048.42,720.78
202242408,1,32.88,3042.46,721.26
202245017,1,32.88,3040.85,721.39
202247626,1,32.88,3034.4,721.91
202250235,1,32.88,3032.04,722.1
202252844,1,32.88,3030.43,722.23
202255453,1,32.88,3029.19,722.33
202258062,1,32.88,3022.99,722.83
202260671,1,32.88,3030.3,722.24
202264553,1,32.86,3023.42,722.78
202267163,1,32.86,3013.39,723.59
202269772,1,32.87,3009.03,723.95
202272382,1,32.87,3006.07,724.19
202274991,1,32.87,3005.7,724.22
202277600,1,32.87,3003.84,724.37
202280209,1,32.87,3004.58,724.31
202282818,1,32.87,3003.97,724.36
202285427,1,32.87,3006.81,724.13
202288036,1,32.87,3007.06,724.11
202290645,1,32.87,3005.33,724.25
202293254,1,32.87,3005.45,724.24
202295863,1,32.87,3004.83,724.29
202298472,1,32.87,3003.59,724.39
202301081,1,32.87,3006.31,724.17
202305438,1,32.85,3001.3,724.56
202308047,1,32.85,2996.98,724.91
202310656,1,32.85,2995.25,725.05
202313265,1,32.86,3003.0,724.43
202315874,1,32.86,3000.66,724.62
202318483,1,32.86,3003.87,724.36
202321092,1,32.86,2993.86,725.17
202323701,1,32.86,2993.74,725.18
202326310,1,32.87,2995.32,725.06
202328919,1,32.87,2991.99,725.33
202331528,1,32.87,2991.37,725.38
202334137,1,32.87,2991.99,725.33
202336746,1,32.87,3000.51,724.64
202339355,1,32.87,3005.45,724.24
202341964,1,32.87,3005.82,724.21
202345850,1,32.86,3014.13,723.53
202348460,1,32.86,3020.07,723.05
202351069,1,32.86,3020.81,722.99
202353678,1,32.86,3034.45,721.89
202356287,1,32.86,3027.5,722.45
202358896,1,32.86,3017.97,723.22
202361505,1,32.87,3010.89,723.8
202364114,1,32.87,3003.97,724.36
202366723,1,32.87,2996.18,724.99
202369332,1,32.87,2998.53,724.8
202371941,1,32.87,2992.97,725.25
202374550,1,32.87,2992.36,725.3
202377159,1,32.87,2994.45,725.13
202379768,1,32.87,2991.62,725.36
202382377,1,32.87,2989.27,725.55
202386273,1,32.86,2988.8,725.58
202388882,1,32.86,2992.38,725.29
202391491,1,32.86,2996.95,724.92
202394100,1,32.86,2995.96,725.0
202396709,1,32.86,2998.8,724.77
202399318,1,32.86,3004.98,724.27
202401927,1,32.87,3006.19,724.18
202404536,1,32.87,3004.21,724.34
202407145,1,32.87,3008.66,723.98
202409754,1,32.87,3006.19,724.18
202412363,1,32.87,3000.51,724.64
202414972,1,32.87,3011.63,723.74
202417581,1,32.87,3005.2,724.26
202420190,1,32.87,2997.17,724.91
202422799,1,32.87,2997.29,724.9
202426696,1,32.85,2981.18,726.19
202429305,1,32.85,2983.16,726.03
202431914,1,32.85,2976.62,726.56
202434523,1,32.85,2973.3,726.83
202437132,1,32.85,2969.36,727.15
202439741,1,32.86,2967.48,727.31
202442350,1,32.86,2967.48,727.31
202444959,1,32.86,2961.82,727.77
202447568,1,32.86,2961.58,727.79
202450177,1,32.86,2959.61,727.95
202452786,1,32.86,2959.24,727.98
202455395,1,32.86,2959.12,727.99
202458004,1,32.86,2954.69,728.35
202460613,1,32.86,2955.18,728.31
202463222,1,32.86,2954.94,728.33
202467109,1,32.84,2952.66,728.5
202469718,1,32.84,2954.62,728.34
202472327,1,32.84,2955.11,728.3
202474936,1,32.84,2950.32,728.69
202477545,1,32.84,2952.78,728.49
202480154,1,32.85,2952.38,728.53
202482763,1,32.85,2959.51,727.95
202485372,1,32.85,2961.85,727.76
202487981,1,32.85,2959.76,727.93
202490590,1,32.85,2957.42,728.12
202493199,1,32.85,2956.32,728.21
202495808,1,32.85,2958.16,728.06
202498417,1,32.85,2956.56,728.19
202501026,1,32.85,2954.6,728.35
202503635,1,32.85,2949.8,728.74
202507523,1,32.84,2942.34,729.34
202510132,1,32.84,2942.34,729.34
202512741,1,32.84,2941.24,729.43
202515350,1,32.84,2940.75,729.47
202517959,1,32.84,2936.57,729.81
202520568,1,32.85,2939.49,729.58
202523177,1,32.85,2934.71,729.97
202525786,1,32.85,2928.58,730.47
202528395,1,32.85,2926.62,730.63
202531004,1,32.85,2927.72,730.54
202533613,1,32.85,2930.66,730.3
202536222,1,32.86,2927.08,730.6
202538831,1,32.86,2926.84,730.62
202541440,1,32.86,2928.06,730.52
202544049,1,32.86,2928.55,730.48
202547936,1,32.84,2928.85,730.44
202550546,1,32.84,2922.85,730.93
202553156,1,32.84,2922.6,730.95
202555765,1,32.84,2918.68,731.27
202558374,1,32.85,2917.31,731.39
202560983,1,32.85,2913.88,731.67
202563592,1,32.85,2912.78,731.76
202566201,1,32.85,2914.01,731.66
202568810,1,32.86,2914.47,731.63
202571419,1,32.86,2912.27,731.81
202574028,1,32.86,2912.14,731.82
202576637,1,32.86,2911.78,731.85
202579246,1,32.86,2912.51,731.79
202581855,1,32.86,2912.88,731.76
202584464,1,32.86,2909.94,732.0
202588351,1,32.84,2908.41,732.11
202590961,1,32.84,2905.6,732.34
202593570,1,32.84,2903.76,732.49
202596179,1,32.85,2904.59,732.43
202598788,1,32.85,2901.17,732.71
202601397,1,32.85,2899.7,732.83
202604006,1,32.85,2898.24,732.95
202606615,1,32.85,2897.87,732.98
202609224,1,32.85,2897.75,732.99
202611833,1,32.86,2897.11,733.05
202614442,1,32.86,2896.99,733.06
202617051,1,32.86,2897.48,733.02
202619660,1,32.86,2897.97,732.98
202622269,1,32.86,2898.45,732.94
202624878,1,32.86,2898.94,732.9
202628766,1,32.84,2900.46,732.76
202631375,1,32.84,2901.07,732.71
202633984,1,32.84,2902.3,732.61
202636593,1,32.84,2902.91,732.56
202639202,1,32.84,2904.25,732.45
202641811,1,32.84,2906.08,732.3
202644420,1,32.85,2904.35,732.45
202647029,1,32.85,2909.6,732.02
202649638,1,32.85,2911.32,731.88
202652247,1,32.85,2907.4,732.2
202654856,1,32.85,2896.77,733.07
202657465,1,32.85,2900.8,732.74
202660074,1,32.85,2895.43,733.18
202662683,1,32.85,2895.18,733.2
202665292,1,32.86,2891.5,733.51
202669178,1,32.84,2887.65,733.81
202671788,1,32.84,2884.23,734.09
202674398,1,32.84,2885.82,733.96
202677007,1,32.84,2883.38,734.16
202679616,1,32.84,2885.45,733.99
202682225,1,32.84,2881.18,734.34
202684834,1,32.84,2880.33,734.41
202687443,1,32.85,2879.21,734.51
202690052,1,32.85,2878.11,734.6
202692661,1,32.85,2877.13,734.68
202695270,1,32.85,2876.28,734.75
202697879,1,32.85,2877.86,734.62
202700488,1,32.85,2877.26,734.67
202703097,1,32.85,2872.99,735.02
202705706,1,32.85,2872.99,735.02
202709593,1,32.83,2871.34,735.14
202712202,1,32.83,2867.33,735.47
202714811,1,32.84,2866.93,735.51
202717420,1,32.84,2865.96,735.59
202720029,1,32.84,2866.32,735.56
202722638,1,32.84,2867.3,735.48
202725247,1,32.84,2868.64,735.37
202727856,1,32.85,2869.1,735.34
202730465,1,32.85,2870.56,735.22
202733074,1,32.85,2876.65,734.72
202735683,1,32.85,2878.23,734.59
202738292,1,32.85,2882.86,734.21
202740901,1,32.85,2881.4,734.33
202743510,1,32.85,2881.03,734.36
202746119,1,32.85,2886.15,733.94
202750006,1,32.83,2878.53,734.55
202752618,1,32.84,2873.51,734.97
202755227,1,32.84,2869.73,735.28
202757836,1,32.84,2869.0,735.34
202760445,1,32.84,2870.22,735.24
202763054,1,32.84,2867.18,735.49
202765663,1,32.84,2862.55,735.87
202768272,1,32.85,2859.24,736.15
202770881,1,32.85,2857.42,736.3
202773490,1,32.85,2856.08,736.41
202776099,1,32.85,2855.96,736.42
202778708,1,32.85,2854.26,736.56
202781317,1,32.85,2852.68,736.69
202783926,1,32.85,2850.0,736.91
202786535,1,32.85,2852.19,736.73
202790423,1,32.83,2853.95,736.57
202793033,1,32.83,2855.77,736.42
202795642,1,32.83,2856.99,736.32
202798251,1,32.84,2858.05,736.24
202800860,1,32.84,2859.15,736.15
202803469,1,32.84,2859.27,736.14
202806078,1,32.84,2855.86,736.42
202808687,1,32.84,2857.57,736.28
202811296,1,32.84,2856.96,736.33
202813905,1,32.84,2854.41,736.54
202816514,1,32.85,2856.32,736.39
202819123,1,32.84,2856.84,736.34
202821732,1,32.84,2852.22,736.72
202824341,1,32.84,2850.76,736.84
202826950,1,32.85,2848.42,737.04
202830836,1,32.83,2847.51,737.1
202833445,1,32.83,2846.66,737.17
202836054,1,32.83,2847.14,737.13
202838663,1,32.83,2845.45,737.27
202841272,1,32.83,2844.47,737.35
202844018,1,32.83,2841.68,737.58
202846627,1,32.83,2839.5,737.76
202849236,1,32.83,2838.89,737.81
202851845,1,32.84,2837.65,737.92
202854454,1,32.84,2836.19,738.04
202857063,1,32.84,2834.74,738.16
202859672,1,32.84,2834.98,738.14
202862281,1,32.84,2833.65,738.25
202864890,1,32.84,2831.59,738.42
202867499,1,32.84,2829.04,738.63
202871387,1,32.82,2831.4,738.42
202873997,1,32.82,2830.07,738.53
202876606,1,32.82,2833.71,738.23
202879215,1,32.83,2835.74,738.07
202881824,1,32.83,2834.53,738.17
202884433,1,32.82,2841.23,737.61
202887042,1,32.83,2841.8,737.57
202889651,1,32.83,2834.77,738.15
202892260,1,32.83,2838.16,737.87
202894869,1,32.83,2835.74,738.07
202897478,1,32.83,2837.44,737.93
202900087,1,32.83,2838.16,737.87
202902696,1,32.83,2835.74,738.07
202905305,1,32.83,2836.22,738.03
202907914,1,32.83,2840.35,737.69
202911800,1,32.81,2832.52,738.32
202914409,1,32.81,2827.07,738.77
202917018,1,32.81,2825.49,738.9
202919627,1,32.81,2825.74,738.88
202922236,1,32.81,2826.22,738.84
202924845,1,32.82,2825.22,738.93
202927454,1,32.82,2822.56,739.15
202930063,1,32.82,2818.92,739.45
202932672,1,32.82,2816.38,739.66
202935281,1,32.82,2810.58,740.14
202937890,1,32.82,2805.74,740.54
202940499,1,32.82,2801.87,740.86
202943108,1,32.82,2802.12,740.84
202945717,1,32.82,2803.32,740.74
202948326,1,32.82,2807.19,740.42
202952214,1,32.8,2811.0,740.09
202954823,1,32.81,2814.48,739.81
202957432,1,32.81,2813.39,739.9
202960041,1,32.81,2813.27,739.91
202962650,1,32.81,2813.99,739.85
202965259,1,32.81,2813.75,739.87
202967868,1,32.81,2814.11,739.84
202970477,1,32.81,2814.96,739.77
202973086,1,32.82,2812.87,739.95
202975695,1,32.82,2813.0,739.94
202978304,1,32.82,2810.94,740.11
202980913,1,32.82,2809.97,740.19
202983522,1,32.82,2809.85,740.2
202986131,1,32.82,2808.16,740.34
202988740,1,32.82,2809.61,740.22
202992626,1,32.8,2806.64,740.45
202995235,1,32.8,2806.16,740.49
202997844,1,32.81,2803.84,740.69
